mlbam,fgid,name,war,ip,gs,g
433587,4772,Félix Hernández,2.875042579897603,179.33299255371094,28.0,28.0
407793,1507,John Lackey,2.82256861543331,176.66700744628906,27.0,27.0
533167,4776,Matt Shoemaker,2.7896399690410143,146.33299255371094,25.0,25.0
527054,6797,Julio Teheran,2.7655686554217427,197.0,32.0,32.0
656629,17282,Michael Kopech,2.755986482593602,148.66700744628906,28.0,28.0
518633,3542,Danny Duffy,2.735392171099752,167.66700744628906,29.0,29.0
542882,12022,Matt Andriese,2.6912709836297557,143.0,22.0,36.0
571927,13361,Steven Matz,2.6771882351187544,138.0,24.0,24.0
605200,13183,Zach Davies,2.6526363472577006,169.33299255371094,30.0,30.0
622663,15890,Luis Severino,2.6225234238308466,152.0,26.0,33.0
605452,12972,Joe Ross,2.609859417087361,133.0,26.0,27.0
