Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Quintana","COL",2,3,,4.93842,7,6,,,,33,149,37,20,18,4,14,,1,21,5.59504,3.90946,1.43115,1.15816,0.137492,0.0960707,0.0414213165640831,0.277813,1.55926,0.301996,0.69816,,,4.95661,0.281488,0.316006,999,,,,,,,95.80000000000005,2.9030303030303046,110,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Josh Hader","HOU",2,1,,2.96253,15,0,,,,15,61,10,5,5,2,6,,0,22,13.1238,3.6377,3.60772,0.994226,0.359845,0.099743,0.2601015567779541,0.182812,1.06588,0.268777,0.777074,,,2.92778,0.280697,0.300326,124.38999938964844,,,,,,,86.4,5.760000000000001,75,5,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Brant Hurter","DET",2,1,,3.97393,11,3,,,,23,99,22,11,10,2,7,,2,20,7.85474,2.84581,2.76011,0.905136,0.205973,0.0746251,0.13134828209877014,0.248178,1.269,0.297373,0.699393,,,3.86571,0.279518,0.274222,999,,,,,,,101.40000000000002,4.408695652173914,102,4.434782608695652,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Will Dion","CLE",1,1,,4.00686,7,4,,,,24,103,24,12,11,3,7,,1,21,7.84514,2.75165,2.85106,1.14164,0.20398,0.0715451,0.13243462890386581,0.253383,1.30489,0.296226,0.72826,,,4.0058,0.277537,0.267504,999,,,,,,,96.30000000000001,4.0125,99,4.125,,,,,,,,,,,,,,,,,,,"Will Dion","30061",702021
"Luke Weaver","NYM",1,1,,3.88455,17,1,,,,22,91,20,10,9,3,7,,1,24,9.98345,2.93092,3.40625,1.11575,0.263133,0.0772502,0.18588316440582275,0.237088,1.23959,0.30133,0.72272,,,3.58526,0.277489,0.189921,733.510009765625,,,,,,,97.9,4.45,95,4.318181818181818,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Carlos Rodriguez","MIL",1,1,,4.63945,6,4,,,,24,106,23,14,13,3,10,,2,22,8.17097,3.71339,2.2004,1.21775,0.20984,0.0953644,0.11447587609291077,0.245154,1.35635,0.288068,0.682163,,,4.48366,0.277443,0.0859226,999,,,,,,,88.90000000000002,3.7041666666666675,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Joe Rock","CHW",1,2,,4.74954,7,4,,,,26,114,28,15,14,3,10,,1,22,7.65952,3.52908,2.1704,1.03832,0.191864,0.0884003,0.10346359759569168,0.269526,1.46648,0.31758,0.684206,,,4.25632,0.277294,0.109768,999,,,,,,,93.7,3.603846153846154,102,3.923076923076923,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Jakob Junis","TEX",1,1,,3.87842,15,1,,,,22,92,21,10,10,2,5,,1,19,7.48459,2.08681,3.58661,0.854443,0.201082,0.0560646,0.14501751214265823,0.244154,1.16986,0.289188,0.676457,,,3.56251,0.276551,0.212822,999,,,,,,,103.60000000000002,4.70909090909091,104,4.7272727272727275,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Hurston Waldrep","ATL",2,2,,4.57403,6,6,,,,31,136,30,17,16,4,14,,1,28,8.06002,4.12787,1.95259,1.12093,0.203316,0.104127,0.09918950498104095,0.250201,1.43427,0.29559,0.699935,,,4.45405,0.276018,0.267106,999,,,,,,,113.19999999999999,3.6516129032258062,114,3.6774193548387095,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Elmer Rodríguez","NYY",2,2,,4.70756,6,6,,,,31,137,30,18,16,4,14,,1,27,7.65026,3.94568,1.9389,1.14666,0.194465,0.100297,0.09416843950748444,0.247484,1.40247,0.28672,0.681255,,,4.4929,0.275935,0.137795,748.5700073242188,,,,,,,111.19999999999999,3.587096774193548,112,3.6129032258064515,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez","31811",695684
"Brad Lord","WSN",2,2,,4.56304,13,4,,,,34,146,34,19,17,4,11,,2,27,7.12661,2.99956,2.37589,1.11686,0.183643,0.0772947,0.10634876042604446,0.258977,1.34574,0.296763,0.678023,,,4.34654,0.274782,0.141977,999,,,,,,,129.00000000000003,3.7941176470588243,133,3.911764705882353,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Drew Rom","MIL",1,1,,4.27668,4,3,,,,17,74,16,9,8,2,7,,1,18,9.12272,3.49811,2.6079,1.13768,0.237434,0.0910441,0.14639004319906235,0.237761,1.29585,0.291827,0.69654,,,4.08674,0.27449,0.156549,999,,,,,,,71.60000000000002,4.211764705882354,71,4.176470588235294,,,,,,,,,,,,,,,,,,,"Drew Rom","24602",680723
"Bruce Zimmermann",,1,2,,4.6009,6,4,,,,26,113,30,14,13,3,6,,1,17,6.01706,2.15399,2.79344,1.16528,0.154171,0.0551904,0.09898078441619873,0.278784,1.37434,0.307198,0.686189,,,4.25146,0.273861,0.188435,999,,,,,,,90.5,3.480769230769231,104,4,,,,,,,,,,,,,,,,,,,"Bruce Zimmermann","20370",669145
