Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jackson Kent","WSN",1,1,0,5,6,1,0,0,,10,44,10,6,6,1,4,,0,8,7.25,3.16667,2.28947,1.33333,0.183932,0.0803383,0.10359407961368561,0.25814,1.37963,0.29052,0.663507,,,4.61898,0.0452747,0.0030519,999,,,,,,,39.7,3.97,41,4.1,,,,,,,,,,,,,,,,,,,"Jackson Kent","sa3035282",800600
"Brent Suter","LAA",0,0,0,4.13466,18,0,0,3,,18,78,19,9,8,2,5,,0,15,7.37584,2.49619,2.95484,1.15952,0.191341,0.0647551,0.1265857294201851,0.261119,1.31633,0.30032,0.719193,,,4.0581,0.0448484,0.0406755,999,,,,,,,86.20000000000002,4.78888888888889,91,5.055555555555555,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Dax Fulton","MIA",1,2,1,4.68503,19,2,0,1,,25,113,25,14,13,3,13,,1,21,7.45703,4.64536,1.60526,1.00853,0.184202,0.114749,0.06945310533046722,0.258001,1.52904,0.301756,0.701972,,,4.62592,0.0444559,-0.036314,999,,,,,,,87.1,3.484,90,3.6,,,,,,,,,,,,,,,,,,,"Dax Fulton","27757",690978
"Ty Johnson","TBR",0,0,0,4.18163,1,1,0,0,,3,12,3,1,1,0,1,,0,3,8.93347,3.13622,2.84848,1.14044,0.233831,0.0820896,0.15174128860235214,0.233333,1.23548,0.283465,0.688623,,,4.10233,0.0444048,0.0931042,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Ty Johnson","sa3023410",694494
"Jaden Hill","COL",1,1,0,4.55331,16,0,0,1,,16,68,14,9,8,2,7,,2,17,9.51127,4.12235,2.30725,0.979805,0.243258,0.105432,0.13782594352960587,0.242767,1.36896,0.310084,0.673254,,,4.18778,0.0443038,0.0222845,999,,,,,,,68.4,4.275,65,4.0625,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Khristian Curtis","PIT",0,0,0,4.70061,8,1,0,0,,11,52,11,6,6,2,5,,1,11,8.64146,3.97359,2.17472,1.28696,0.212557,0.0977399,0.11481745541095734,0.237819,1.39691,0.278777,0.692656,,,4.54798,0.0440504,0.0456803,999,,,,,,,32.2,2.9272727272727277,33,3,,,,,,,,,,,,,,,,,,,"Khristian Curtis","33865",694753
"Yuki Matsui","SDP",1,1,0,4.37872,19,0,0,4,,19,85,17,10,9,2,10,,1,21,9.74138,4.85085,2.00818,1.16063,0.246707,0.122851,0.12385604530572891,0.22826,1.41061,0.284849,0.716853,,,4.32767,0.0438959,-0.0271072,999,,,,,,,96.8,5.094736842105263,94,4.947368421052632,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Colton Gordon","MIL",1,1,0,4.73536,10,1,0,0,,14,62,15,8,8,3,4,,1,12,7.70528,2.71988,2.83295,1.62183,0.198393,0.0700305,0.12836221605539322,0.263763,1.34705,0.295608,0.708049,,,4.80238,0.0433527,0.0630931,999,,,,,,,36.70000000000002,2.6214285714285728,40,2.857142857142857,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Austin Peterson","CLE",1,1,0,4.34679,7,1,0,0,,11,48,12,6,5,2,3,,0,8,6.55582,2.20903,2.96774,1.35392,0.170055,0.0573013,0.11275415495038033,0.265347,1.30641,0.291878,0.715318,,,4.46364,0.0432552,0.0130267,999,,,,,,,32.60000000000001,2.9636363636363643,36,3.272727272727273,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Gavin Stone","LAD",0,0,0,4.66019,1,1,0,0,,3,12,3,2,1,0,1,,0,2,7.86408,3.1068,2.53125,1.26214,0.2025,0.08,0.12250000238418579,0.251366,1.33765,0.290441,0.680529,,,4.28556,0.043223,-0.0104081,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"George Klassen","LAA",1,1,1,4.99352,7,2,0,0,,12,54,12,7,7,2,6,,1,11,8.34489,4.18016,1.99631,1.24942,0.210005,0.105196,0.10480822622776031,0.252028,1.44352,0.298093,0.6728,,,4.65136,0.0422297,0.033024,999,,,,,,,34.000000000000014,2.8333333333333344,35,2.9166666666666665,,,,,,,,,,,,,,,,,,,"George Klassen","33464",691946
"Greg Weissert","BOS",1,1,0,4.25544,20,0,0,4,,20,87,20,10,10,3,7,,1,19,8.40963,3.07292,2.73669,1.20917,0.218692,0.0799113,0.1387808471918106,0.247476,1.30208,0.293739,0.707492,,,4.1603,0.0420477,0.077715,999,,,,,,,89.1,4.455,91,4.55,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Grant Anderson","MIL",1,1,0,4.3926,20,0,0,4,,20,87,19,11,10,3,8,,1,20,8.99042,3.60132,2.49642,1.33223,0.232195,0.0930111,0.13918372243642807,0.240655,1.32907,0.287833,0.711837,,,4.36269,0.0408323,-0.0455183,999,,,,,,,90.69999999999999,4.534999999999999,90,4.5,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Hoby Milner","CHC",1,1,0,4.3098,19,0,0,3,,19,80,19,10,9,2,5,,1,14,6.70833,2.51689,2.66532,0.994578,0.174747,0.0655631,0.10918368399143219,0.260526,1.30131,0.297214,0.680973,,,4.08739,0.0408159,-0.0113915,999,,,,,,,88.6,4.663157894736842,91,4.7894736842105265,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Caleb Kilian","SFG",1,2,0,4.48138,21,0,3,4,,21,92,21,11,10,2,8,,1,19,7.99552,3.4347,2.32787,1.0296,0.203347,0.0873534,0.11599385738372803,0.258146,1.39892,0.307319,0.692378,,,4.10447,0.0406672,-0.00685056,999,,,,,,,118.20000000000002,5.628571428571429,121,5.761904761904762,,,,,,,,,,,,,,,,,,,"Caleb Kilian","26213",668873
"Drew Sommers","DET",1,1,0,4.33828,19,0,0,4,,19,84,19,10,9,2,8,,2,18,8.39257,3.57678,2.34641,0.958483,0.214596,0.0914572,0.12313849478960037,0.25265,1.37421,0.307831,0.694029,,,4.06691,0.0396178,0.00418294,999,,,,,,,88.6,4.663157894736842,91,4.7894736842105265,,,,,,,,,,,,,,,,,,,"Drew Sommers","32026",805427
"Hunter Harvey","CHC",1,0,0,3.23684,9,0,0,0,,9,35,7,3,3,1,2,,0,10,9.98648,2.27334,4.39286,0.974291,0.273028,0.0621526,0.2108749784529209,0.221863,1.08942,0.285273,0.744774,,,3.17468,0.0392307,0.0470881,748.530029296875,,,,,,,50.10000000000001,5.566666666666667,46,5.111111111111111,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Jose Cabrera","ARI",1,1,1,4.95132,2,2,0,0,,10,47,11,6,6,2,4,,1,7,6.20364,3.55245,1.7463,1.31572,0.155208,0.0888784,0.06632959842681885,0.273771,1.47728,0.300236,0.690938,,,5.09208,0.0381912,0.0393274,999,,,,,,,19.799999999999997,1.9799999999999998,23,2.3,,,,,,,,,,,,,,,,,,,"Jose Cabrera","30412",703615
"Justin Martinez","ARI",1,1,0,3.33895,12,0,2,0,,12,54,9,5,5,1,7,,1,16,11.231,5.00843,2.24242,0.607083,0.285714,0.127413,0.15830114483833313,0.20362,1.31535,0.286713,0.745856,,,3.41327,0.0378649,0.0355218,999,,,,,,,71.10000000000002,5.925000000000002,65,5.416666666666667,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Trevor Williams","WSN",1,2,0,4.99045,17,1,0,1,,21,92,24,13,12,3,7,,1,16,7.0425,2.85908,2.4632,1.36147,0.176783,0.0717695,0.10501333326101303,0.279967,1.45949,0.314995,0.686684,,,4.55508,0.037694,-0.0160052,999,,,,,,,68.1,3.2428571428571424,78,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Kenley Jansen","DET",1,2,0,4.5449,20,0,8,1,,20,85,17,11,10,3,9,,0,20,9.32106,4.04891,2.30211,1.43119,0.240481,0.104461,0.13602031767368317,0.229688,1.3323,0.273277,0.705975,,,4.50014,0.0375873,-0.0462633,133.02000427246094,,,,,,,123.89999999999999,6.194999999999999,118,5.9,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Eric Lauer","LAD",1,2,1,5.57593,9,2,0,0,,19,84,21,13,12,4,7,,1,16,7.44473,3.12992,2.37857,1.87541,0.186201,0.0782826,0.10791797935962677,0.277175,1.47397,0.303155,0.677144,,,5.30229,0.0372769,-0.0789177,720.5399780273438,,,,,,,44.79999999999999,2.3578947368421046,51,2.6842105263157894,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Tucker Davidson","PHI",0,0,0,4.90909,1,1,0,0,,3,15,4,2,2,0,1,,0,3,7.24675,3.38961,2.13793,1.16883,0.181287,0.0847953,0.09649121761322021,0.26129,1.42857,0.298319,0.677083,,,4.4344,0.0366631,-0.00641193,999,,,,,,,14.800000000000002,4.9333333333333345,18,6,,,,,,,,,,,,,,,,,,,"Tucker Davidson","19871",656353
"Johan Oviedo","BOS",1,1,0,4.46298,10,1,0,0,,12,53,11,7,6,2,5,,1,12,8.73475,3.82928,2.28105,1.23471,0.223839,0.09813,0.12570898234844208,0.244794,1.36342,0.293978,0.703811,,,4.46494,0.0363051,0.105028,536.780029296875,,,,,,,41.600000000000016,3.466666666666668,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Jared Koenig","MIL",1,1,0,3.87394,15,0,0,0,,15,63,14,7,6,1,5,,1,14,8.81541,3.37029,2.61562,0.895233,0.229325,0.087675,0.14164989441633224,0.24023,1.29906,0.297898,0.716667,,,3.71123,0.0354035,0.017799,748.489990234375,,,,,,,72.30000000000001,4.820000000000001,72,4.8,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Eiberson Castellano","COL",1,2,0,5.05018,15,1,0,0,,20,90,21,12,11,3,9,,3,17,7.47435,3.85165,1.94056,1.18512,0.185832,0.0957621,0.09006999433040619,0.275101,1.50014,0.320417,0.676563,,,4.87544,0.0340909,0.0936001,999,,,,,,,54.49999999999999,2.7249999999999996,59,2.95,,,,,,,,,,,,,,,,,,,"Eiberson Castellano","28040",682769
"Trey Gibson","BAL",1,1,1,5.032,6,2,0,0,,13,55,12,8,7,2,5,,1,11,8.19425,3.90744,2.09709,1.32777,0.207555,0.0989727,0.10858175903558731,0.253182,1.41583,0.295865,0.668246,,,4.73467,0.0324783,-0.0159726,999,,,,,,,44.39999999999999,3.415384615384615,43,3.3076923076923075,,,,,,,,,,,,,,,,,,,"Trey Gibson","33794",694346
"Blake Treinen","LAD",2,1,0,4.14219,14,0,0,0,,14,61,13,7,6,2,6,,1,15,9.66614,3.75531,2.57399,1.0104,0.247981,0.0963409,0.15163972973823547,0.243127,1.35515,0.309066,0.713609,,,3.84133,0.0322302,0.0027824,999,,,,,,,54.20000000000003,3.8714285714285737,53,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Kyle Backhus","PHI",1,1,0,4.41724,16,0,0,1,,16,67,15,8,8,2,6,,1,16,9.02264,3.22511,2.79762,1.15183,0.234039,0.0836565,0.15038243681192398,0.247969,1.31052,0.304198,0.686824,,,4.09944,0.0318133,0.024331,999,,,,,,,69.80000000000001,4.362500000000001,69,4.3125,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"JT Brubaker","SFG",0,0,0,4.40058,19,0,0,3,,19,82,19,10,9,2,7,,1,15,7.19956,3.55313,2.02626,0.932989,0.181994,0.0898178,0.09217625856399536,0.261272,1.42832,0.304659,0.698923,,,4.17661,0.0315835,-0.0158568,999,,,,,,,84.6,4.4526315789473685,87,4.578947368421052,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Easton McGee","KCR",1,1,0,3.99362,16,0,0,1,,16,67,15,8,7,2,5,,1,13,7.53024,2.53172,2.97436,0.999704,0.200094,0.067273,0.13282102346420288,0.243368,1.21504,0.28476,0.691551,,,3.91468,0.0315106,0.0285116,999,,,,,,,66.80000000000001,4.175000000000001,66,4.125,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Chris Martin","TEX",1,1,0,3.98594,13,0,0,0,,13,56,14,6,6,2,2,,0,12,7.88873,1.63758,4.81731,1.19669,0.210283,0.0436515,0.16663109883666039,0.257688,1.20063,0.300889,0.708971,,,3.73082,0.0307106,0.0156917,638.3599853515625,,,,,,,53.199999999999996,4.092307692307692,57,4.384615384615385,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Ryan Ramsey","KCR",0,1,1,5.12903,2,2,0,0,,9,42,9,6,5,1,4,,1,7,6.87097,4.06452,1.69048,1.25806,0.169451,0.100239,0.0692124143242836,0.258152,1.47312,0.288732,0.673401,,,5.04521,0.0304419,-0.0111668,999,,,,,,,29.900000000000013,3.3222222222222237,31,3.4444444444444446,,,,,,,,,,,,,,,,,,,"Ryan Ramsey","sa3020605",687547
"DL Hall","MIL",0,0,0,4.19261,16,0,0,1,,16,71,14,8,7,1,9,,1,17,9.32891,5.13139,1.81801,0.835572,0.234568,0.129025,0.10554331541061401,0.229595,1.44354,0.291832,0.713469,,,4.08838,0.0301237,0.014733,999,,,,,,,77.70000000000002,4.856250000000001,75,4.6875,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Jack Wenninger","NYM",0,0,0,4.6644,1,1,0,0,,3,12,3,2,1,0,1,,0,2,7.49363,3.21155,2.33333,1.29992,0.191033,0.0818713,0.10916179418563843,0.255365,1.36788,0.290598,0.69242,,,4.52009,0.0299674,-0.0159002,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Jack Wenninger","sa3023282",811307
"Justin Bruihl","STL",1,1,0,4.12936,17,0,0,2,,17,72,16,8,8,1,6,,2,14,7.47319,3.50594,2.13158,0.655057,0.192862,0.0904786,0.10238371789455414,0.250754,1.33805,0.304125,0.67899,,,3.96366,0.0299385,0.0354041,999,,,,,,,83.9,4.935294117647059,84,4.9411764705882355,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Brandon Leibrandt","CIN",0,0,0,5.28677,4,1,0,0,,6,27,7,4,4,1,2,,0,5,6.55156,2.8444,2.30332,1.55027,0.165372,0.0717971,0.09357447922229767,0.276615,1.43714,0.300962,0.667767,,,4.94009,0.0295903,-0.0119512,999,,,,,,,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,"Brandon Leibrandt","16135",605335
"Hagen Smith","CHW",0,1,0,4.83763,6,1,0,0,,9,40,8,5,5,1,4,,1,9,8.66741,4.33371,2,1.20941,0.217722,0.108861,0.10886075347661972,0.240469,1.39978,0.288066,0.674677,,,4.74466,0.0295589,-0.0556058,999,,,,,,,36.500000000000014,4.055555555555557,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Hagen Smith","sa3025544",696146
"Jhony Brito","SDP",1,1,0,4.42154,11,1,0,0,,14,59,14,7,7,2,5,,0,11,7.02158,2.99822,2.34191,1.17945,0.180688,0.0771543,0.10353422164916992,0.257441,1.35201,0.291427,0.700026,,,4.33327,0.0295025,-0.0360175,999,,,,,,,49.6,3.542857142857143,51,3.642857142857143,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Chris Murphy","CHW",1,1,0,4.51689,19,0,0,3,,19,84,18,10,10,2,9,,1,17,8.1348,4.43018,1.83622,0.981639,0.204876,0.111575,0.09330139309167862,0.246759,1.44093,0.296511,0.695073,,,4.42142,0.0294789,0.00137858,999,,,,,,,85.2,4.484210526315789,85,4.473684210526316,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"Brycen Mautz","STL",1,1,0,4.7014,12,1,0,0,,15,67,16,9,8,2,6,,1,13,7.36362,3.40625,2.1618,1.17879,0.18761,0.0867845,0.10082601010799408,0.259151,1.39359,0.297898,0.682344,,,4.50795,0.0284257,-0.00553412,999,,,,,,,49.800000000000004,3.3200000000000003,54,3.6,,,,,,,,,,,,,,,,,,,"Brycen Mautz","31910",802408
"Kade Morris","ATH",1,1,1,5.0608,10,2,0,0,,17,75,19,11,10,3,6,,1,12,6.15206,2.96231,2.07678,1.37028,0.156565,0.0753886,0.08117657899856567,0.271639,1.40306,0.295627,0.665475,,,4.95951,0.0276076,0.0719955,999,,,,,,,42.50000000000001,2.5000000000000004,49,2.8823529411764706,,,,,,,,,,,,,,,,,,,"Kade Morris","33787",695034
"Antonio Senzatela","COL",1,3,0,5.19237,21,1,4,3,,24,109,29,15,14,3,8,,1,16,5.96375,3.17482,1.87845,1.21614,0.146489,0.0779836,0.06850498169660568,0.292284,1.55983,0.32171,0.680502,,,4.72215,0.0274699,-0.0159564,999,,,,,,,102.30000000000001,4.2625,118,4.916666666666667,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Drew Thorpe","CHW",0,0,0,4.81095,1,1,0,0,,3,12,3,2,2,0,1,,0,2,6.80574,3.16819,2.14815,1.40808,0.176292,0.0820669,0.09422492235898972,0.261589,1.38201,0.288793,0.695067,,,4.6873,0.0267498,-0.00941643,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Trevor Richards","CHW",0,0,0,5.04361,18,0,0,2,,18,77,18,11,10,3,7,,0,18,9.42571,3.44498,2.73607,1.4068,0.240626,0.087946,0.15268045663833618,0.251272,1.37722,0.30433,0.663067,,,4.23144,0.026669,-0.0554845,999,,,,,,,72.50000000000001,4.027777777777779,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Trevor Richards","19309",670950
"Graham Ashcraft","CIN",1,1,0,4.09068,7,0,0,0,,7,32,7,4,3,1,3,,0,8,9.10164,3.69693,2.46194,0.68893,0.23534,0.0955914,0.13974906504154205,0.237076,1.3237,0.302713,0.681985,,,3.42131,0.0261626,-0.00756019,999,,,,,,,28.300000000000015,4.042857142857145,29,4.142857142857143,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Ryan Walker","SFG",1,1,0,3.85338,15,0,0,0,,15,64,14,7,6,1,5,,1,15,8.94757,3.29954,2.71176,0.844293,0.23348,0.086099,0.1473812684416771,0.241086,1.28555,0.302947,0.710584,,,3.68014,0.0260742,0.0141502,144.55999755859375,,,,,,,74.30000000000001,4.953333333333334,74,4.933333333333334,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Craig Yoho","MIL",1,1,0,4.30941,19,0,0,3,,19,83,17,10,9,2,9,,2,21,9.7239,4.07857,2.38415,1.11912,0.252152,0.105762,0.14639000594615936,0.229268,1.30916,0.289324,0.694845,,,4.21917,0.026057,-0.00380606,999,,,,,,,92.8,4.88421052631579,90,4.7368421052631575,,,,,,,,,,,,,,,,,,,"Craig Yoho","33248",684974
"Cole Sulser","TBR",1,1,0,4.12435,15,0,0,0,,15,62,14,7,7,2,5,,0,14,8.46834,2.88528,2.93502,1.18744,0.221338,0.0754127,0.14592498540878296,0.245003,1.28045,0.291021,0.713986,,,3.94302,0.0259944,0.0206353,999,,,,,,,63.00000000000001,4.2,62,4.133333333333334,,,,,,,,,,,,,,,,,,,"Cole Sulser","15256",642121
"Kody Funderburk","MIN",1,1,0,4.25396,18,0,0,3,,18,81,18,9,9,2,9,,1,17,8.13766,4.41676,1.84245,0.792504,0.203609,0.11051,0.09309936314821243,0.252702,1.46966,0.30916,0.709975,,,4.14707,0.0259737,0.0380411,748.510009765625,,,,,,,77.80000000000003,4.322222222222224,80,4.444444444444445,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Brandon Eisert","PIT",1,1,0,4.10282,13,0,0,0,,13,56,12,6,6,2,5,,0,13,9.24302,3.10216,2.97954,1.10895,0.241545,0.0810677,0.16047703474760056,0.240972,1.27824,0.297492,0.70788,,,3.79063,0.025693,0.0223171,999,,,,,,,51.39999999999999,3.953846153846153,50,3.8461538461538463,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Karson Milbrandt","MIA",0,1,1,4.98339,6,2,0,0,,10,47,10,6,6,1,5,,1,9,7.57475,4.78405,1.58333,1.19601,0.185366,0.117073,0.06829268485307693,0.250704,1.51716,0.28839,0.690516,,,4.98126,0.02524,-0.0119025,999,,,,,,,35.7,3.5700000000000003,37,3.7,,,,,,,,,,,,,,,,,,,"Karson Milbrandt","sa3020659",703596
"Ryan Fernandez","STL",1,1,0,4.05085,13,0,0,0,,13,58,12,7,6,2,6,,0,15,10.2036,4.09099,2.49415,1.01677,0.262328,0.105177,0.1571507677435875,0.230858,1.34396,0.29795,0.720804,,,3.71846,0.0250606,-0.0162778,999,,,,,,,52.39999999999999,4.03076923076923,51,3.923076923076923,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Brandon White","MIA",0,0,0,4.44491,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.5756,3.3312,2.57433,1.28674,0.221312,0.0859687,0.13534290343523026,0.235925,1.28674,0.277354,0.700805,,,4.32354,0.025049,0.0277777,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Brandon White","sa3020589",681449
"Bryan King","HOU",1,1,0,4.01558,18,0,0,3,,18,76,17,9,8,2,6,,2,16,8.22218,2.76413,2.9746,1.1934,0.217498,0.0731183,0.144379660487175,0.243121,1.23114,0.287321,0.713693,,,4.20563,0.0248037,0.029541,748.469970703125,,,,,,,84.40000000000002,4.68888888888889,84,4.666666666666667,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"A.J. Puk","ARI",1,0,0,3.18718,7,0,0,0,,7,27,5,3,2,1,2,,0,8,11.231,2.88364,3.89474,1.06239,0.300813,0.0772358,0.22357724606990814,0.219731,1.14671,0.295775,0.773196,,,3.31209,0.0245802,0.018174,748.5,,,,,,,36.500000000000014,5.214285714285716,32,4.571428571428571,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Nestor German","BAL",0,0,0,4.75073,1,1,0,0,,3,11,3,1,1,0,1,,0,2,7.82991,3.07918,2.54286,1.4956,0.204128,0.0802752,0.12385322153568268,0.2525,1.32942,0.285714,0.695187,,,4.58578,0.0244808,0.090536,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Nestor German","sa3023517",815148
"Isaac Mattson","PIT",1,1,0,3.86569,14,0,0,0,,14,60,12,6,6,1,6,,1,13,8.58519,4.14983,2.06881,0.961313,0.220139,0.106409,0.11373036354780197,0.235141,1.36139,0.28666,0.738142,,,4.10382,0.0241137,0.037976,999,,,,,,,65.10000000000002,4.650000000000001,62,4.428571428571429,,,,,,,,,,,,,,,,,,,"Isaac Mattson","20385",676755
"Elmer Rodríguez","NYY",0,1,0,4.70756,6,1,0,0,,8,35,8,5,4,1,4,,0,7,7.65026,3.94568,1.9389,1.14666,0.194465,0.100297,0.09416843205690384,0.247484,1.40247,0.28672,0.681255,,,4.4929,0.0239625,-0.0270515,748.5700073242188,,,,,,,28.100000000000005,3.5125000000000006,29,3.625,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez","31811",695684
"Yorman Gómez","CLE",1,1,0,4.41667,9,1,0,0,,12,51,12,6,6,2,5,,0,9,7.33333,3.58333,2.04651,1.25,0.185263,0.0905263,0.09473684430122375,0.254673,1.40741,0.289231,0.725191,,,4.59121,0.0238668,0.050196,999,,,,,,,36.000000000000014,3.0000000000000013,37,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Yorman Gomez","sa3015931",691414
"Jace Beck","CHC",0,0,0,4.44491,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.57559,3.3312,2.57433,1.28674,0.221312,0.0859687,0.13534288108348846,0.235925,1.28674,0.277354,0.700805,,,4.32354,0.0232526,0.0245546,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Jace Beck","sa3011811",689476
"Jesse Scholtens","TBR",0,0,0,4.87152,3,1,0,0,,6,26,6,3,3,1,2,,0,5,7.52914,2.92935,2.57025,1.49292,0.192167,0.0747661,0.11740133911371231,0.265851,1.38533,0.299569,0.691165,,,4.6932,0.0232095,-0.0220968,999,,,,,,,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"DJ Herz","WSN",0,0,0,4.5,3,1,0,0,,5,21,4,3,2,1,3,,0,5,9,4.71951,1.90698,1.09756,0.225275,0.118132,0.107142873108387,0.237342,1.43902,0.290179,0.711538,,,4.45119,0.0230408,0.0426646,999,,,,,,,15.299999999999999,3.0599999999999996,13,2.6,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"Lake Bachar","MIA",1,1,0,4.34026,18,0,0,3,,18,79,17,10,9,3,8,,1,20,9.68137,3.81169,2.53992,1.36933,0.249177,0.0981046,0.15107277780771255,0.239252,1.34122,0.293558,0.724182,,,4.38029,0.0230373,-0.0262767,999,,,,,,,77.10000000000001,4.283333333333334,76,4.222222222222222,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Matt Strahm","KCR",1,1,0,4.40786,18,0,0,3,,18,76,17,10,9,3,6,,1,18,8.84664,2.92929,3.02007,1.43035,0.232964,0.0771387,0.15582525730133057,0.240099,1.24759,0.2828,0.697732,,,4.34632,0.0229478,-0.0170086,720.1400146484375,,,,,,,79.10000000000001,4.394444444444445,78,4.333333333333333,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Mason Molina","STL",0,0,0,4.44491,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.57559,3.3312,2.57433,1.28674,0.221312,0.0859687,0.13534288108348846,0.235925,1.28674,0.277354,0.700805,,,4.32354,0.0228098,0.0241765,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Mason Molina","sa3025586",695766
"Ryan Thompson","ARI",1,1,0,3.59413,17,0,0,2,,17,72,17,7,7,2,5,,1,13,6.66911,2.48457,2.68421,0.860882,0.175029,0.065207,0.10982229560613632,0.254724,1.26997,0.293045,0.735788,,,3.86648,0.0227291,0.0528728,748.4299926757812,,,,,,,73.00000000000001,4.294117647058824,75,4.411764705882353,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Thomas Pannone","MIL",0,0,0,4.72267,5,1,0,0,,7,31,7,4,4,1,3,,0,7,8.64715,4.02902,2.14621,1.28698,0.21184,0.0987042,0.11313608288764954,0.237977,1.40641,0.278894,0.692022,,,4.56735,0.0220341,0.0112126,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Thomas Pannone","17281",623381
"Trenton Denholm","CLE",0,1,0,4.51209,5,1,0,0,,8,33,8,4,4,1,2,,0,5,6.04297,2.41719,2.5,1.28917,0.154959,0.0619835,0.09297521039843559,0.268889,1.35184,0.292479,0.699844,,,4.54213,0.0219711,-0.0119586,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Trenton Denholm","sa3018139",671143
