pitcher,team,pitch_type,rawmean,n,stuff_mean,support,low_support,atom_sum,atom_n
"Woods Richardson, Simeon",MIN,FS,0.002802459677644022,228,98.5,0.7806,False,22456.0,228
"Woods Richardson, Simeon",MIN,SL,0.0011015204148465596,202,88.8,0.5941,False,17943.0,202
"Woods Richardson, Simeon",TOR,CU,-0.0006122811837964324,57,91.9,0.776,False,5236.0,57
"Woods Richardson, Simeon",TOR,FF,-0.008430609418652379,130,85.3,0.4825,False,11088.0,130
"Woods Richardson, Simeon",TOR,FS,0.00036594310956188255,59,94.1,1.059,False,5550.0,59
"Woods Richardson, Simeon",TOR,SL,0.0022214798988931797,54,91.6,0.5695,False,4945.0,54
"Wrobleski, Justin",LAD,CU,-0.005644217588521521,101,81.2,1.2944,False,8202.0,101
"Wrobleski, Justin",LAD,FC,-0.0023496909912864793,20,94.4,0.623,False,1887.0,20
"Wrobleski, Justin",LAD,FF,-0.0011707360212078344,966,99.5,0.4981,False,96094.0,966
"Wrobleski, Justin",LAD,FS,-0.007783787410923289,103,78.9,1.1953,False,8126.0,103
"Wrobleski, Justin",LAD,SI,-0.00817970753051769,144,87.6,0.5108,False,12612.0,144
"Wrobleski, Justin",LAD,SL,0.0032117599922562635,547,93.9,0.6241,False,51342.0,547
"Wrobleski, Justin",LAD,ST,0.01038243815260516,55,105.5,1.2796,False,5805.0,55
"Yamamoto, Yoshinobu",LAD,CU,0.0018641582353707783,307,97.1,0.5413,False,29812.0,307
"Yamamoto, Yoshinobu",LAD,FC,0.003480001869539266,374,111.6,0.6243,False,41726.0,374
"Yamamoto, Yoshinobu",LAD,FF,0.0013496628062826482,680,104.4,0.3785,False,70964.0,680
"Yamamoto, Yoshinobu",LAD,FS,0.013478683021466188,665,118.2,0.5665,False,78592.0,665
"Yamamoto, Yoshinobu",LAD,SI,0.0048416523977569135,299,111.4,0.5474,False,33295.0,299
"Yamamoto, Yoshinobu",LAD,SL,0.009281910224152463,140,108.3,0.7917,False,15161.0,140
"Yan, Jefry",NYM,CH,0.005184626137354196,13,107.5,1.4631,False,1397.0,13
"Yan, Jefry",NYM,FF,0.007933012394584925,51,117.3,1.0775,False,5984.0,51
"Yan, Jefry",NYM,SI,0.008066908949239397,99,117.3,1.0113,False,11611.0,99
"Yan, Jefry",NYM,SL,0.010383665834669955,50,110.9,1.4335,False,5545.0,50
"Yarbrough, Ryan",NYY,CH,-0.0030305565756706416,187,92.0,0.7794,False,17200.0,187
"Yarbrough, Ryan",NYY,FC,-0.004126102658200642,247,89.2,0.6141,False,22033.0,247
"Yarbrough, Ryan",NYY,FF,-0.008237145362804319,142,85.7,0.5337,False,12173.0,142
"Yarbrough, Ryan",NYY,SI,-0.009962362480688502,121,84.4,0.9415,False,10208.0,121
"Yarbrough, Ryan",NYY,ST,0.013763399738098047,181,114.2,0.6527,False,20666.0,181
"Yates, Kirby",LAA,FF,0.0014729489640845522,304,104.6,0.5603,False,31803.0,304
"Yates, Kirby",LAA,FS,0.0025120044546332885,161,98.0,0.63,False,15770.0,161
"Yates, Kirby",LAA,ST,0.0016747386959780539,7,83.6,1.439,False,585.0,7
"Yates, Kirby",PIT,FF,0.0006523179148245293,146,103.0,0.4999,False,15044.0,146
"Yates, Kirby",PIT,FS,0.00048079244903243717,62,94.2,0.6276,False,5840.0,62
"Yates, Kirby",PIT,ST,0.0018792389309965074,4,84.0,1.33,False,336.0,4
"Yean, Eddy",WSH,CH,-0.0026517283246600223,42,92.7,1.1964,False,3895.0,42
"Yean, Eddy",WSH,FC,0.001891664622235112,10,106.8,1.3096,False,1068.0,10
"Yean, Eddy",WSH,FF,-0.008957245736382902,17,84.4,1.0726,False,1434.0,17
"Yean, Eddy",WSH,SI,-0.0013848090511329695,67,100.0,0.8162,False,6699.0,67
"Yean, Eddy",WSH,SL,0.008529897313565016,4,106.5,1.0637,False,426.0,4
"Yesavage, Trey",TOR,FF,-0.0035832585564264875,722,94.8,0.6375,False,68414.0,722
"Yesavage, Trey",TOR,FS,0.013287787076731571,446,117.8,0.8504,False,52554.0,446
"Yesavage, Trey",TOR,SL,0.014688622765991656,381,121.1,0.723,False,46137.0,381
"Yoho, Craig",CLE,CH,0.01050593819620216,138,117.6,1.9689,True,16228.0,138
"Yoho, Craig",CLE,CU,0.016234940849244595,2,128.0,1.685,False,256.0,2
"Yoho, Craig",CLE,FC,0.0013874978028884232,38,105.5,1.4564,False,4008.0,38
"Yoho, Craig",CLE,FF,0.001730614270005996,30,105.1,1.1477,False,3154.0,30
"Yoho, Craig",CLE,SI,-0.0016467249327063284,27,99.5,1.0799,False,2687.0,27
"Yoho, Craig",MIL,CH,0.008131883762273771,140,113.1,1.7234,False,15834.0,140
"Yoho, Craig",MIL,CU,0.017547732684761286,2,130.0,1.6981,False,260.0,2
"Yoho, Craig",MIL,FC,0.0015399257697481517,32,105.8,1.4255,False,3385.0,32
"Yoho, Craig",MIL,FF,0.00314268346859567,57,108.0,1.1536,False,6154.0,57
"Yoho, Craig",MIL,SI,-0.0030172573377577855,77,97.0,1.1054,False,7472.0,77
"Young, Brandon",BAL,CU,0.0012849646406629495,258,95.9,1.018,False,24745.0,258
"Young, Brandon",BAL,FF,-0.00222872832127905,875,97.4,0.5763,False,85207.0,875
"Young, Brandon",BAL,FS,0.004570604179923661,405,101.8,1.039,False,41213.0,405
"Young, Brandon",BAL,SI,-0.004257936788587545,297,94.7,0.9562,False,28137.0,297
"Young, Brandon",BAL,SL,0.0043057965407629385,337,96.4,0.9211,False,32493.0,337
"Young, Danny",ATL,CH,0.004469551999742786,3,106.3,1.522,False,319.0,3
"Young, Danny",ATL,FF,-0.0015549301945914824,3,98.7,1.1794,False,296.0,3
"Young, Danny",ATL,SI,-0.001175573523141793,128,100.4,0.7241,False,12847.0,128
"Young, Danny",ATL,ST,0.004025863344916178,131,89.5,0.8585,False,11724.0,131
"Zeferjahn, Ryan",CHC,FF,0.003849677282869379,80,109.3,0.6903,False,8744.0,80
"Zeferjahn, Ryan",CHC,SI,0.00688163021631125,18,115.1,0.9606,False,2072.0,18
"Zeferjahn, Ryan",CHC,SL,0.008035284001380205,8,105.2,0.9079,False,842.0,8
"Zeferjahn, Ryan",CHC,ST,0.017541718866456956,85,123.7,0.896,False,10515.0,85
"Zeferjahn, Ryan",LAA,CU,0.006706647279385764,26,107.4,1.137,False,2792.0,26
"Zeferjahn, Ryan",LAA,FF,0.007972860256165492,310,117.3,0.5614,False,36367.0,310
"Zeferjahn, Ryan",LAA,SI,0.0040531930379734,149,109.9,0.985,False,16379.0,149
"Zeferjahn, Ryan",LAA,SL,0.008450743320974567,105,106.3,0.7825,False,11163.0,105
"Zeferjahn, Ryan",LAA,ST,0.015832428794524723,355,119.4,0.7453,False,42376.0,355
"Zerpa, Angel",MIL,FF,-0.007087757920751094,11,87.9,0.5316,False,967.0,11
"Zerpa, Angel",MIL,FS,-0.010492900076011816,12,73.9,1.0615,False,887.0,12
"Zerpa, Angel",MIL,SI,-0.002133573795593268,148,98.6,0.4721,False,14597.0,148
"Zerpa, Angel",MIL,SL,0.00506496826403438,45,98.3,0.7745,False,4425.0,45
"Zimmermann, Bruce",STL,CU,-0.00015022603070570363,9,92.9,1.3953,False,836.0,9
"Zimmermann, Bruce",STL,FC,-0.008019740227609873,7,77.7,1.1565,False,544.0,7
"Zimmermann, Bruce",STL,FF,-0.012701363302767277,7,76.7,1.0876,False,537.0,7
"Zimmermann, Bruce",STL,FS,-0.006830504685322839,11,80.7,1.0309,False,888.0,11
"Zimmermann, Bruce",STL,SI,-0.010493087444046978,24,83.3,0.9769,False,1999.0,24
"Zimmermann, Bruce",STL,SL,-0.001424758756911615,14,83.0,1.0349,False,1162.0,14
"Zuber, Tyler",MIA,CU,0.003849475534350079,28,101.4,1.2876,False,2840.0,28
"Zuber, Tyler",MIA,FF,0.004234343334450659,214,110.0,0.6223,False,23548.0,214
"Zuber, Tyler",MIA,SI,-0.00017554411897435784,64,102.3,0.9326,False,6545.0,64
"Zuber, Tyler",MIA,SL,0.009964559154468589,92,109.9,0.9119,False,10113.0,92
"Zuber, Tyler",MIA,ST,0.015792938039752003,139,119.3,1.1807,False,16580.0,139
"Zuñiga, Guillo",NYM,CH,0.00040263120899908245,2,98.5,1.0591,False,197.0,2
"Zuñiga, Guillo",NYM,FF,0.004892483020999602,7,111.3,0.7086,False,779.0,7
"Zuñiga, Guillo",NYM,SI,-0.003232341818511486,5,96.4,0.962,False,482.0,5
"Zuñiga, Guillo",NYM,ST,0.016809616005048156,4,122.0,1.0603,False,488.0,4
"deGrom, Jacob",TEX,CH,0.008146908827300155,295,113.1,0.6144,False,33367.0,295
"deGrom, Jacob",TEX,FF,0.007486680223858038,965,116.4,0.3493,False,112294.0,965
"deGrom, Jacob",TEX,SI,0.006223207800597747,51,113.9,0.8331,False,5811.0,51
"deGrom, Jacob",TEX,SL,0.013313526111237295,834,117.8,0.4325,False,98271.0,834
"deGrom, Jacob",TEX,ST,0.003214221833934124,145,87.5,0.8036,False,12685.0,145
"Acton, Garrett",AAA,FC,103.37697805806422,15,103.5,,False,1552.0,15
"Acton, Garrett",AAA,FF,110.75795453228721,21,110.7,,False,2325.0,21
"Acton, Garrett",AAA,FS,97.23107412729307,2,97.0,,False,194.0,2
"Acton, Garrett",AAA,ST,66.56160443844148,3,66.3,,False,199.0,3
"Adams, Mason",AAA,CH,87.21834731177101,1,87.0,,False,87.0,1
"Adams, Mason",AAA,CU,91.97106217417596,8,91.9,,False,735.0,8
"Adams, Mason",AAA,FF,91.51253746133305,11,91.5,,False,1006.0,11
"Adams, Mason",AAA,SI,96.4187495079208,22,96.5,,False,2122.0,22
"Adams, Mason",AAA,ST,92.98923061241459,24,92.9,,False,2230.0,24
"Alcala, Jorge",AAA,CH,103.94315130254077,2,104.0,,False,208.0,2
"Alcala, Jorge",AAA,FC,109.48280216466287,13,109.5,,False,1424.0,13
"Alcala, Jorge",AAA,FF,110.61418870912516,10,110.6,,False,1106.0,10
"Alcala, Jorge",AAA,SI,109.06841878946693,11,109.3,,False,1202.0,11
"Alexander, Scott",AAA,CH,84.05369569494252,11,84.1,,False,925.0,11
"Alexander, Scott",AAA,SI,86.63375693795444,17,86.6,,False,1472.0,17
"Alexander, Scott",AAA,SL,93.71589059764862,5,93.8,,False,469.0,5
"Allard, Kolby",AAA,CH,89.84865014368866,21,89.7,,False,1883.0,21
"Allard, Kolby",AAA,CU,74.73551200351908,6,74.7,,False,448.0,6
"Allard, Kolby",AAA,FF,83.4559388772894,26,83.5,,False,2170.0,26
"Allard, Kolby",AAA,SI,79.09095744422348,4,79.0,,False,316.0,4
"Allard, Kolby",AAA,SL,79.68792658230925,27,79.7,,False,2152.0,27
"Altermatt, Nick",AAA,CH,93.80037116790298,6,93.8,,False,563.0,6
"Altermatt, Nick",AAA,FF,86.76594837140435,21,86.6,,False,1819.0,21
"Altermatt, Nick",AAA,SL,88.28610996637047,6,88.2,,False,529.0,6
"Alvarez, Andrew",ROC,CH,89.46001520253199,31,89.5,,False,2773.0,31
"Alvarez, Andrew",ROC,CU,105.6364114411183,122,105.6,,False,12886.0,122
"Alvarez, Andrew",ROC,FF,85.11697127178842,192,85.1,,False,16346.0,192
"Alvarez, Andrew",ROC,SI,83.70009553235633,67,83.7,,False,5610.0,67
"Alvarez, Andrew",ROC,SL,91.2268095048033,166,91.2,,False,15147.0,166
"Anderson, Jack",AAA,FC,72.43193652428265,16,72.5,,False,1160.0,16
"Anderson, Jack",AAA,FF,74.533111047552,83,74.5,,False,6187.0,83
"Anderson, Jack",AAA,FS,99.00587151623657,35,99.0,,False,3465.0,35
"Anderson, Jack",AAA,SL,96.89657468672316,29,96.9,,False,2810.0,29
"Anderson, Jack",AAA,ST,93.40240887710158,40,93.4,,False,3738.0,40
"Andrews, Tanner",AAA,FF,79.70668823488884,14,79.7,,False,1116.0,14
"Andrews, Tanner",AAA,FS,99.96467964098909,19,99.9,,False,1899.0,19
"Andrews, Tanner",AAA,SI,101.95853234561764,2,102.0,,False,204.0,2
"Andrews, Tanner",AAA,SL,95.07401094212565,25,95.2,,False,2379.0,25
"Backhus, Kyle",AAA,CH,88.21725646109938,11,88.2,,False,970.0,11
"Backhus, Kyle",AAA,SI,91.67724247480167,19,91.6,,False,1740.0,19
"Backhus, Kyle",AAA,ST,81.61406663532215,12,81.6,,False,979.0,12
"Banks, Tanner",AAA,FF,92.91334804308241,4,93.0,,False,372.0,4
"Banks, Tanner",AAA,SI,116.4255474997952,1,116.0,,False,116.0,1
"Banks, Tanner",AAA,SL,90.96535986923867,2,91.0,,False,182.0,2
"Banks, Tanner",AAA,ST,90.89396700699444,6,90.8,,False,545.0,6
"Barbosa, Gabriel",AAA,CH,76.26762311502631,1,76.0,,False,76.0,1
"Barbosa, Gabriel",AAA,FF,75.40342142766104,4,75.2,,False,301.0,4
"Barbosa, Gabriel",AAA,SI,106.10190744030996,13,106.1,,False,1379.0,13
"Barbosa, Gabriel",AAA,SL,84.77742496298548,18,84.9,,False,1528.0,18
"Barbosa, Gabriel",AAA,ST,89.82448009722417,11,89.9,,False,989.0,11
"Barlow, Scott",AAA,CU,101.39905432644564,1,101.0,,False,101.0,1
"Barlow, Scott",AAA,SI,101.43537604496845,2,101.5,,False,203.0,2
"Barlow, Scott",AAA,ST,95.76787598923582,2,95.5,,False,191.0,2
"Bastardo, Angel",AAA,CH,115.23440511168481,47,115.2,,False,5416.0,47
"Bastardo, Angel",AAA,CU,87.61650335589128,6,87.7,,False,526.0,6
"Bastardo, Angel",AAA,FC,112.53146386434354,26,112.5,,False,2926.0,26
"Bastardo, Angel",AAA,FF,103.5563791059659,84,103.6,,False,8699.0,84
"Bastardo, Angel",AAA,SL,89.78597854400472,2,90.0,,False,180.0,2
"Baumann, Mike",AAA,FC,92.42832503757761,9,92.4,,False,832.0,9
"Baumann, Mike",AAA,FF,90.31405256884827,10,90.4,,False,904.0,10
"Baumann, Mike",AAA,SL,100.84315394097372,8,100.9,,False,807.0,8
"Bechtold, Andrew",AAA,FF,98.34962074025478,20,98.4,,False,1969.0,20
"Bechtold, Andrew",AAA,SL,96.56925129795684,34,96.5,,False,3281.0,34
"Beck, Brendan",AAA,CU,83.92041247975813,53,84.0,,False,4451.0,53
"Beck, Brendan",AAA,FC,87.58455342758091,14,87.6,,False,1226.0,14
"Beck, Brendan",AAA,FF,89.34494836279282,146,89.3,,False,13041.0,146
"Beck, Brendan",AAA,FS,101.22394995459823,35,101.3,,False,3544.0,35
"Beck, Brendan",AAA,SI,89.74730729127047,21,89.7,,False,1884.0,21
"Beck, Brendan",AAA,SL,89.8145127532422,155,89.8,,False,13922.0,155
"Beeter, Clayton",ROC,FF,92.654958780267,12,92.6,,False,1111.0,12
"Beeter, Clayton",ROC,SL,111.03877852524137,7,111.1,,False,778.0,7
"Bello, Brayan",AAA,CH,97.45076607319498,9,97.4,,False,877.0,9
"Bello, Brayan",AAA,CU,102.93373109186516,9,103.0,,False,927.0,9
"Bello, Brayan",AAA,FF,79.84225249854977,4,80.0,,False,320.0,4
"Bello, Brayan",AAA,SI,107.15338361675222,34,107.1,,False,3642.0,34
"Bello, Brayan",AAA,SL,89.12242833838766,17,89.1,,False,1515.0,17
"Bello, Brayan",AAA,ST,92.7629180672332,3,92.7,,False,278.0,3
"Bennett, Jake",AAA,CH,92.57091565928715,14,92.5,,False,1295.0,14
"Bennett, Jake",AAA,CU,101.34019889415127,9,101.4,,False,913.0,9
"Bennett, Jake",AAA,FF,95.46344907240187,11,95.6,,False,1052.0,11
"Bennett, Jake",AAA,SI,99.85829524536574,25,99.9,,False,2497.0,25
"Bennett, Jake",AAA,SL,99.08552296960993,1,99.0,,False,99.0,1
"Bennett, Jake",AAA,ST,94.67635865628293,13,94.6,,False,1230.0,13
"Berrios, Osvaldo",AAA,CU,93.74771416135141,7,93.9,,False,657.0,7
"Berrios, Osvaldo",AAA,FF,94.75886604083443,31,94.6,,False,2934.0,31
"Berrios, Osvaldo",AAA,FS,94.97806300290392,20,95.0,,False,1899.0,20
"Berrios, Osvaldo",AAA,ST,93.10239561598428,37,93.0,,False,3442.0,37
"Bird, Jake",AAA,CU,105.31423905933417,2,105.0,,False,210.0,2
"Bird, Jake",AAA,FF,104.9663971332142,1,105.0,,False,105.0,1
"Bird, Jake",AAA,ST,111.46784690508692,8,111.5,,False,892.0,8
"Bird, Jake",ROC,CH,85.33518869905151,5,85.4,,False,427.0,5
"Bird, Jake",ROC,FF,90.70790328300951,13,90.7,,False,1179.0,13
"Bird, Jake",ROC,SI,93.69642333353003,12,93.8,,False,1125.0,12
"Bird, Jake",ROC,ST,112.58704209269476,31,112.6,,False,3491.0,31
"Blalock, Bradley",AAA,CU,100.09748265580376,5,100.2,,False,501.0,5
"Blalock, Bradley",AAA,FC,109.0518621825817,10,108.9,,False,1089.0,10
"Blalock, Bradley",AAA,FF,99.29425051946298,45,99.3,,False,4469.0,45
"Blalock, Bradley",AAA,FS,103.52863564402847,15,103.4,,False,1551.0,15
"Blalock, Bradley",AAA,SI,88.37739339633538,14,88.4,,False,1238.0,14
"Blalock, Bradley",AAA,SL,113.86973182215742,33,113.8,,False,3754.0,33
"Blalock, Bradley",AAA,ST,99.95720796023268,9,99.9,,False,899.0,9
"Bolden, Caleb",AAA,FF,101.47313508568789,14,101.6,,False,1422.0,14
"Bolden, Caleb",AAA,SI,100.58662150269573,23,100.7,,False,2315.0,23
"Bolden, Caleb",AAA,ST,107.04771434552887,10,106.9,,False,1069.0,10
"Bosacker, Ethan",AAA,CH,84.068157998917,3,84.0,,False,252.0,3
"Bosacker, Ethan",AAA,CU,94.85903514290257,2,95.0,,False,190.0,2
"Bosacker, Ethan",AAA,FC,78.10458358942063,2,78.0,,False,156.0,2
"Bosacker, Ethan",AAA,FF,85.83759739537028,8,85.8,,False,686.0,8
"Bosacker, Ethan",AAA,FS,107.0635033213836,1,107.0,,False,107.0,1
"Bosacker, Ethan",AAA,SI,86.33368751737534,3,86.3,,False,259.0,3
"Bosacker, Ethan",AAA,SL,92.09439916087854,5,92.2,,False,461.0,5
"Braun, Lucas",AAA,CH,99.41484760224846,9,99.4,,False,895.0,9
"Braun, Lucas",AAA,CU,92.82533773864057,10,92.8,,False,928.0,10
"Braun, Lucas",AAA,FC,106.96104487548752,9,107.0,,False,963.0,9
"Braun, Lucas",AAA,FF,94.44914239122255,18,94.4,,False,1699.0,18
"Braun, Lucas",AAA,SI,97.23727022673073,23,97.2,,False,2236.0,23
"Braun, Lucas",AAA,SL,91.58966491057367,17,91.6,,False,1557.0,17
"Brian, Will",AAA,CU,98.12312643033272,4,98.0,,False,392.0,4
"Brian, Will",AAA,FC,87.6904439423382,3,87.7,,False,263.0,3
"Brian, Will",AAA,FF,81.44071569783108,13,81.4,,False,1058.0,13
"Brian, Will",AAA,ST,99.457009958949,4,99.2,,False,397.0,4
"Brieske, Beau",AAA,CH,101.52636424986389,8,101.6,,False,813.0,8
"Brieske, Beau",AAA,FF,94.10217974757127,14,94.1,,False,1317.0,14
"Brieske, Beau",AAA,SI,103.45803270245757,8,103.5,,False,828.0,8
"Brieske, Beau",AAA,SL,98.49725721088491,9,98.4,,False,886.0,9
"Burgos, Raymond",AAA,CH,86.65478696955361,23,86.7,,False,1993.0,23
"Burgos, Raymond",AAA,FC,85.10926004418064,41,85.1,,False,3488.0,41
"Burgos, Raymond",AAA,FF,78.92071106156855,31,79.0,,False,2448.0,31
"Burgos, Raymond",AAA,SI,83.24894496345162,81,83.2,,False,6742.0,81
"Burgos, Raymond",AAA,ST,83.66707492200776,43,83.6,,False,3596.0,43
"Cabrera, Génesis",AAA,CH,96.51288766358886,9,96.6,,False,869.0,9
"Cabrera, Génesis",AAA,FC,91.023986399855,3,91.3,,False,274.0,3
"Cabrera, Génesis",AAA,SI,87.39235374033973,26,87.4,,False,2273.0,26
"Cabrera, Génesis",AAA,ST,81.38562077892588,14,81.3,,False,1138.0,14
"Cabrera, Jean",AAA,CH,95.25463723467283,11,95.2,,False,1047.0,11
"Cabrera, Jean",AAA,SI,91.67840957927808,24,91.7,,False,2201.0,24
"Cabrera, Jean",AAA,SL,85.20115969564476,5,85.2,,False,426.0,5
"Cabrera, Jean",AAA,ST,91.83118851434286,12,91.8,,False,1101.0,12
"Cannon, Jonathan",AAA,CH,97.18069057538412,32,97.3,,False,3113.0,32
"Cannon, Jonathan",AAA,FC,108.57371355982967,28,108.7,,False,3043.0,28
"Cannon, Jonathan",AAA,FF,103.73033334871764,59,103.7,,False,6118.0,59
"Cannon, Jonathan",AAA,SI,102.39547689273412,76,102.4,,False,7782.0,76
"Cannon, Jonathan",AAA,SL,94.02497653444237,3,94.0,,False,282.0,3
"Cannon, Jonathan",AAA,ST,101.91900624052145,51,102.0,,False,5200.0,51
"Carrillo, Alex",AAA,FF,124.60688352925224,20,124.4,,False,2489.0,20
"Carrillo, Alex",AAA,FS,114.17260380214367,12,114.2,,False,1370.0,12
"Carrillo, Alex",AAA,SI,109.80423716405903,12,109.8,,False,1318.0,12
"Carrillo, Alex",AAA,SL,111.75362496159154,21,111.8,,False,2348.0,21
"Castro, Kervin",AAA,CU,99.28140338555819,1,99.0,,False,99.0,1
"Castro, Kervin",AAA,FC,103.8017329071238,26,103.8,,False,2699.0,26
"Castro, Kervin",AAA,FF,104.3302462700035,21,104.3,,False,2190.0,21
"Castro, Kervin",AAA,SI,105.58896925706095,12,105.8,,False,1270.0,12
"Castro, Kervin",AAA,ST,112.8414129346431,9,112.9,,False,1016.0,9
"Cebert, Jack",ROC,CH,89.09042800472983,4,89.2,,False,357.0,4
"Cebert, Jack",ROC,CU,93.98854205871757,31,94.0,,False,2915.0,31
"Cebert, Jack",ROC,FC,93.58336435035497,25,93.5,,False,2338.0,25
"Cebert, Jack",ROC,FF,92.66860803959031,44,92.7,,False,4078.0,44
"Cebert, Jack",ROC,SI,86.93782455947827,18,87.0,,False,1566.0,18
"Cebert, Jack",ROC,ST,103.8092946088061,26,103.8,,False,2699.0,26
"Cellucci, Brendan",AAA,FF,100.54466750312174,33,100.5,,False,3315.0,33
"Cellucci, Brendan",AAA,SI,92.99694835774066,20,93.0,,False,1860.0,20
"Cellucci, Brendan",AAA,SL,90.43668929062551,23,90.4,,False,2080.0,23
"Cellucci, Brendan",AAA,ST,103.40774975496367,39,103.4,,False,4033.0,39
"Champlain, Chandler",ROC,CH,107.58658289738449,260,107.6,,False,27977.0,260
"Champlain, Chandler",ROC,CU,100.149451012327,213,100.2,,False,21337.0,213
"Champlain, Chandler",ROC,FC,94.64120898950367,422,94.6,,False,39930.0,422
"Champlain, Chandler",ROC,FF,74.48042274193638,491,74.5,,False,36570.0,491
"Champlain, Chandler",ROC,SI,87.21772264239557,131,87.2,,False,11424.0,131
"Champlain, Chandler",ROC,SL,99.62611599367317,139,99.6,,False,13846.0,139
"Chivilli, Angel",AAA,CH,97.32980710172549,32,97.3,,False,3115.0,32
"Chivilli, Angel",AAA,FC,109.46926403221933,24,109.5,,False,2627.0,24
"Chivilli, Angel",AAA,FF,97.20754332419742,11,97.4,,False,1071.0,11
"Coffey, Adisyn",AAA,CH,113.52926506785802,11,113.6,,False,1250.0,11
"Coffey, Adisyn",AAA,FF,90.88626008208301,38,91.0,,False,3457.0,38
"Coffey, Adisyn",AAA,SL,108.03370809449304,38,108.1,,False,4106.0,38
"Coffey, Adisyn",AAA,ST,96.2523489380687,1,96.0,,False,96.0,1
"Coffey, Isaac",AAA,CH,101.31666987587403,12,101.3,,False,1216.0,12
"Coffey, Isaac",AAA,CU,98.16106178487325,2,98.0,,False,196.0,2
"Coffey, Isaac",AAA,FC,96.9825287871567,22,97.0,,False,2133.0,22
"Coffey, Isaac",AAA,FF,102.55196925140186,18,102.5,,False,1845.0,18
"Coffey, Isaac",AAA,ST,103.15864269651692,7,103.1,,False,722.0,7
"Cohen, Harrison",AAA,CH,91.77459512986688,14,91.7,,False,1284.0,14
"Cohen, Harrison",AAA,FC,96.90400426269622,51,96.9,,False,4944.0,51
"Cohen, Harrison",AAA,FF,88.32287123406432,14,88.3,,False,1236.0,14
"Coleman, Carson",AAA,CU,100.2991537414246,19,100.3,,False,1906.0,19
"Coleman, Carson",AAA,FF,103.46584848571945,48,103.5,,False,4966.0,48
"Coleman, Carson",AAA,SI,104.63608412391658,86,104.6,,False,8999.0,86
"Coleman, Dylan",AAA,FF,106.8257064937697,12,106.9,,False,1283.0,12
"Coleman, Dylan",AAA,SL,102.55558006171577,1,103.0,,False,103.0,1
"Coleman, Dylan",AAA,ST,114.82142994511419,2,115.0,,False,230.0,2
"Coleman, Javen",AAA,FF,92.20156809910829,37,92.2,,False,3413.0,37
"Coleman, Javen",AAA,FS,102.01640241280718,15,102.0,,False,1530.0,15
"Coleman, Javen",AAA,SL,89.8863081371808,18,89.9,,False,1619.0,18
"Conley, Bryce",AAA,CH,82.96641724900613,2,83.0,,False,166.0,2
"Conley, Bryce",AAA,CU,89.74347557774456,16,89.8,,False,1436.0,16
"Conley, Bryce",AAA,FC,104.06339676506295,23,104.0,,False,2393.0,23
"Conley, Bryce",AAA,FF,89.63452133005237,18,89.6,,False,1612.0,18
"Conley, Bryce",AAA,ST,91.49820237722514,12,91.5,,False,1098.0,12
"Cornelio, Riley",ROC,FC,92.34530754912518,35,92.4,,False,3234.0,35
"Cornelio, Riley",ROC,FF,107.75345071157837,508,107.7,,False,54730.0,508
"Cornelio, Riley",ROC,FS,96.80621304601382,82,96.8,,False,7939.0,82
"Cornelio, Riley",ROC,SL,97.08156392047096,514,97.1,,False,49899.0,514
"Cornielle, Alexander",AAA,CU,91.16896624179913,5,91.2,,False,456.0,5
"Cornielle, Alexander",AAA,FC,102.00722907634025,9,102.0,,False,918.0,9
"Cornielle, Alexander",AAA,FF,104.68649987858657,38,104.7,,False,3978.0,38
"Cornielle, Alexander",AAA,SI,83.67077414627565,19,83.7,,False,1590.0,19
"Cornielle, Alexander",AAA,ST,103.53015962880399,13,103.4,,False,1344.0,13
"Cosgrove, Tom",ROC,FF,85.95855662009015,8,85.9,,False,687.0,8
"Cosgrove, Tom",ROC,SI,62.94140437401345,3,63.0,,False,189.0,3
"Cosgrove, Tom",ROC,ST,95.12677080674206,12,95.2,,False,1143.0,12
"Coulombe, Danny",AAA,CU,123.09957965575259,2,123.0,,False,246.0,2
"Coulombe, Danny",AAA,FF,78.98642248845104,1,79.0,,False,79.0,1
"Coulombe, Danny",AAA,SI,93.39169709056728,3,93.7,,False,281.0,3
"Coulombe, Danny",AAA,SL,99.54915032756446,8,99.8,,False,798.0,8
"Coulombe, Danny",AAA,ST,96.62472816297341,4,96.5,,False,386.0,4
"Cranz, Robert",ROC,FF,101.7436213120723,130,101.7,,False,13226.0,130
"Cranz, Robert",ROC,FS,99.5342992248802,13,99.5,,False,1293.0,13
"Cranz, Robert",ROC,SL,100.90351741198165,84,101.0,,False,8480.0,84
"Cranz, Robert",ROC,ST,98.15007488422847,46,98.2,,False,4517.0,46
"Cruz, Yovanny",AAA,FF,120.44466069096589,27,120.6,,False,3256.0,27
"Cruz, Yovanny",AAA,FS,128.91029118808325,2,129.0,,False,258.0,2
"Cruz, Yovanny",AAA,SL,126.6820791758039,25,126.7,,False,3167.0,25
"Cruz, Yovanny",ROC,FF,98.32752502913276,34,98.3,,False,3342.0,34
"Cruz, Yovanny",ROC,FS,109.53122938370184,17,109.6,,False,1864.0,17
"Cruz, Yovanny",ROC,SI,110.98645422947605,16,110.9,,False,1775.0,16
"Cruz, Yovanny",ROC,SL,117.52045179085343,57,117.5,,False,6697.0,57
"Curry, Xzavion",AAA,CU,86.98883979366687,32,87.1,,False,2786.0,32
"Curry, Xzavion",AAA,FF,80.52821868668438,71,80.5,,False,5712.0,71
