pid,season,half,stuffRaw,stuffN
656671,2024,full,-0.0051561743,96
656671,2024,A,-0.0057433364,31
656671,2024,B,-0.0048761424,65
680744,2024,full,-0.0009506415,403
680744,2024,A,-0.0017959249,218
680744,2024,B,4.5422687e-05,185
628317,2024,full,0.0029939003,1958
628317,2024,A,0.0030111424,1097
628317,2024,B,0.002971932,861
641816,2024,full,-0.0014524312,229
641816,2024,A,-0.0019717473,137
641816,2024,B,-0.00067910214,92
571912,2024,full,-0.049630504,12
571912,2024,A,-0.033900056,5
571912,2024,B,-0.060866535,7
687424,2024,full,-0.003419716,297
687424,2024,A,-0.0047252458,139
687424,2024,B,-0.0022711805,158
640455,2024,full,-0.0025773316,2911
640455,2024,A,-0.0021505745,1472
640455,2024,B,-0.0030138765,1439
666159,2024,full,0.0026654187,438
666159,2024,A,0.0021982857,265
666159,2024,B,0.0033809694,173
666201,2024,full,-0.0047847386,394
666201,2024,A,-0.0044854954,219
666201,2024,B,-0.00515922,175
573009,2024,full,0.0008030501,867
573009,2024,A,0.0008331471,428
573009,2024,B,0.00083183957,428
676760,2024,full,0.0044805,395
676760,2024,A,0.0024250194,165
676760,2024,B,0.0059550833,230
679525,2024,full,0.00049778103,2160
679525,2024,A,-0.0003722071,1127
679525,2024,B,0.0014469356,1033
665896,2024,full,0.0005739927,311
665896,2024,A,0.000595982,158
665896,2024,B,0.00055128505,153
628708,2024,full,0.0040836,482
628708,2024,A,0.003596455,242
628708,2024,B,0.0045748046,240
455119,2024,full,0.000326853,657
455119,2024,A,0.00087815506,334
455119,2024,B,-0.00024322404,323
663436,2024,full,0.0016662724,892
663436,2024,A,0.0006422178,471
663436,2024,B,0.002811949,421
679885,2024,full,0.011400061,1177
679885,2024,A,0.010819773,665
679885,2024,B,0.012153754,512
607259,2024,full,0.0019368622,2122
607259,2024,A,0.0015004161,1004
607259,2024,B,0.002328805,1118
661527,2024,full,0.0045385947,838
661527,2024,A,0.0039524203,429
661527,2024,B,0.005153433,409
664208,2024,full,0.006658389,1078
664208,2024,A,0.0063150777,528
664208,2024,B,0.006987968,550
673513,2024,full,0.002038646,1049
673513,2024,A,0.0024525768,531
673513,2024,B,0.0016143273,518
805673,2024,full,0.0025007545,716
805673,2024,A,0.0035221928,407
805673,2024,B,0.001155365,309
676755,2024,full,0.002144923,100
676755,2024,A,0.0068285074,62
676755,2024,B,-0.005496715,38
571927,2024,full,0.0013822984,754
571927,2024,A,0.001999761,383
571927,2024,B,0.000744864,371
554431,2024,full,-0.0029103858,179
554431,2024,A,-0.0029689157,100
554431,2024,B,-0.0028362984,79
641835,2024,full,-0.005142333,731
641835,2024,A,-0.007541112,374
641835,2024,B,-0.002629326,357
800049,2024,full,0.0034203466,584
800049,2024,A,0.0045439927,302
800049,2024,B,0.0022170087,282
663704,2024,full,0.006371799,903
663704,2024,A,0.0051010526,457
663704,2024,B,0.0075284005,412
543510,2024,full,-0.07168014,2
543510,2024,A,-0.07168014,2
670766,2024,full,-0.00016368514,713
670766,2024,A,-0.00011731261,338
670766,2024,B,-0.00020548217,375
694646,2024,full,0.0012484224,82
694646,2024,A,0.0012484224,82
686790,2024,full,-0.000105317966,39
686790,2024,A,-0.000105317966,39
519008,2024,full,-0.00078258576,836
519008,2024,A,-0.0008000939,404
519008,2024,B,-0.0007662124,432
543518,2024,full,-0.0016216686,577
543518,2024,A,-0.00091276714,248
543518,2024,B,-0.002156038,329
700241,2024,full,0.000365749,311
700241,2024,A,-0.0016185183,182
700241,2024,B,0.0031652583,129
663474,2024,full,-0.00915272,1299
663474,2024,A,-0.009907603,650
663474,2024,B,-0.008396673,649
669111,2024,full,0.000403291,180
669111,2024,A,0.00040295726,105
669111,2024,B,0.00040375855,75
607644,2024,full,-0.0010122599,320
607644,2024,A,-0.00067445403,180
607644,2024,B,-0.0014465818,140
683232,2024,full,0.00997207,1028
683232,2024,A,0.009698214,584
683232,2024,B,0.010332278,444
682989,2024,full,0.004371691,107
682989,2024,A,0.007068057,70
682989,2024,B,-0.0007295412,37
665622,2024,full,3.4655466e-05,720
665622,2024,A,-2.1769058e-05,368
665622,2024,B,9.364491e-05,352
703231,2024,full,-0.0027535178,16
703231,2024,A,-0.0027535178,16
656730,2024,full,0.007613279,668
656730,2024,A,0.0056476193,302
656730,2024,B,0.009235216,366
656731,2024,full,0.0031646322,1365
656731,2024,A,0.003502123,704
656731,2024,B,0.002805187,661
691441,2024,full,0.0006163525,70
691441,2024,A,0.0006163525,70
675650,2024,full,0.00031000652,260
675650,2024,A,-0.0050962903,105
675650,2024,B,0.0039723366,155
657240,2024,full,0.0056519452,272
657240,2024,A,0.0047542835,145
657240,2024,B,0.006676834,127
676974,2024,full,0.002689777,968
676974,2024,A,0.0033360405,538
676974,2024,B,0.0018811965,430
571945,2024,full,-0.002688378,2689
571945,2024,A,-0.0018577242,1356
571945,2024,B,-0.0035333645,1333
489119,2024,full,-0.00665853,118
489119,2024,A,-0.009709889,52
489119,2024,B,-0.004254428,66
676272,2024,full,0.0020803479,1053
676272,2024,A,0.0022160292,559
676272,2024,B,0.001926813,494
682243,2024,full,0.0039236196,2749
682243,2024,A,0.003995273,1421
682243,2024,B,0.0038469487,1328
669062,2024,full,0.00052955607,1269
669062,2024,A,0.00075412204,662
669062,2024,B,0.0002846422,607
695243,2024,full,0.00935833,1024
695243,2024,A,0.0087269945,556
695243,2024,B,0.01010838,468
668943,2024,full,0.00042434523,219
668943,2024,A,0.0016029244,140
668943,2024,B,-0.0016642758,79
571946,2024,full,-0.0011285886,850
571946,2024,A,-0.0015176038,412
571946,2024,B,-0.00076266576,438
668338,2024,full,0.007816062,934
668338,2024,A,0.0077685355,464
668338,2024,B,0.007862981,470
571948,2024,full,0.0018254158,1043
571948,2024,A,0.0013824608,538
571948,2024,B,0.002297316,505
621345,2024,full,0.0039719017,522
621345,2024,A,0.003452012,283
621345,2024,B,0.0045875036,239
664948,2024,full,0.0020250878,30
664948,2024,A,0.0020250878,30
663554,2024,full,0.0023396516,1789
663554,2024,A,0.00058671884,866
663554,2024,B,0.0039843316,923
669387,2024,full,0.0073147756,866
669387,2024,A,0.0070790644,430
669387,2024,B,0.007547243,436
683627,2024,full,-0.0039346963,1048
683627,2024,A,-0.0035975748,500
683627,2024,B,-0.0042422893,548
594580,2024,full,0.0016317306,624
594580,2024,A,0.0008310336,283
594580,2024,B,0.0022962387,341
593423,2024,full,0.0009630219,2633
593423,2024,A,0.0007760626,1297
593423,2024,B,0.0011445237,1336
672456,2024,full,0.0008998079,1539
672456,2024,A,0.0008382046,850
672456,2024,B,0.0009758063,689
606160,2024,full,0.0028572418,683
606160,2024,A,0.0017282799,389
606160,2024,B,0.004351004,294
656756,2024,full,-0.006007343,1929
656756,2024,A,-0.005958016,967
656756,2024,B,-0.0060569253,962
682254,2024,full,0.00562799,158
682254,2024,A,0.0037743133,94
682254,2024,B,0.008350577,64
519043,2024,full,-0.0009390634,854
519043,2024,A,-0.001580633,459
519043,2024,B,-0.00019354341,395
670970,2024,full,0.007258385,1064
670970,2024,A,0.00810716,532
670970,2024,B,0.006409609,532
669212,2024,full,0.003271723,646
669212,2024,A,0.0015310809,331
669212,2024,B,0.005100779,315
450203,2024,full,0.0023889185,2789
450203,2024,A,0.0023847052,1390
450203,2024,B,0.0023931041,1399
666205,2024,full,-0.0019325131,725
666205,2024,A,-0.0020513097,360
666205,2024,B,-0.0018153439,365
605397,2024,full,0.0017209677,1582
605397,2024,A,0.0016609934,806
605397,2024,B,0.0017832605,776
656786,2024,full,0.0033284437,194
656786,2024,A,0.0045357132,113
656786,2024,B,0.0016442293,81
662253,2024,full,0.0074766343,951
662253,2024,A,0.007551188,480
662253,2024,B,0.0074006543,471
682610,2024,full,-0.0029852232,1485
682610,2024,A,-0.002440444,754
682610,2024,B,-0.0035471427,731
668964,2024,full,-0.0005924249,2152
668964,2024,A,-0.00019416706,1057
668964,2024,B,-0.0009768619,1095
608566,2024,full,-0.0021333252,70
608566,2024,A,-0.0021333252,70
667297,2024,full,0.013210477,322
667297,2024,A,0.012368517,174
667297,2024,B,0.014200349,148
677053,2024,full,0.0026266587,906
677053,2024,A,0.0025205472,472
677053,2024,B,0.0027420602,434
680897,2024,full,-0.0051523126,734
680897,2024,A,-0.0035576483,407
680897,2024,B,-0.0071371067,327
680891,2024,full,0.002963448,98
680891,2024,A,0.003337414,51
680891,2024,B,0.002557657,47
669459,2024,full,-0.006020099,145
669459,2024,A,-0.0052974154,87
669459,2024,B,-0.007104124,58
656793,2024,full,-0.0017298203,96
656793,2024,A,0.00020660143,39
656793,2024,B,-0.0030547404,57
669194,2024,full,0.0024376253,2406
669194,2024,A,0.0033660294,1235
669194,2024,B,0.0014584803,1171
593576,2024,full,0.002371236,1008
593576,2024,A,0.0015801551,521
593576,2024,B,0.0032175467,487
656794,2024,full,-0.0011357879,184
656794,2024,A,-0.00071946095,121
656794,2024,B,-0.0019353998,63
693312,2024,full,0.00353913,950
693312,2024,A,0.0026750853,396
693312,2024,B,0.004156751,554
657697,2024,full,-0.001497088,178
657697,2024,A,-0.0017118249,104
657697,2024,B,-0.0011952956,74
605400,2024,full,0.003266686,3189
605400,2024,A,0.0034660487,1658
605400,2024,B,0.0030507864,1531
673380,2024,full,0.009520007,494
673380,2024,A,0.009611655,257
673380,2024,B,0.009420626,237
676617,2024,full,0.006139667,194
676617,2024,A,0.0044436855,113
676617,2024,B,0.008505665,81
672552,2024,full,-0.006713213,176
672552,2024,A,-0.0062743174,94
672552,2024,B,-0.007216337,82
641927,2024,full,-0.0010452946,2692
641927,2024,A,-0.00053565105,1340
641927,2024,B,-0.0015504148,1352
595345,2024,full,0.0024033445,616
595345,2024,A,0.0033425156,293
595345,2024,B,0.0015514024,323
670124,2024,full,5.0444418e-05,710
670124,2024,A,0.0002765185,355
670124,2024,B,-0.0001756297,355
681857,2024,full,-0.0015042829,1853
681857,2024,A,-0.0020894276,888
681857,2024,B,-0.00096582866,965
672391,2024,full,0.0067654974,366
672391,2024,A,0.007062693,181
672391,2024,B,0.006474728,185
679358,2024,full,-0.0010856423,42
679358,2024,A,0.008396536,17
679358,2024,B,-0.007533524,25
671305,2024,full,0.0037414057,601
671305,2024,A,0.0048547084,278
671305,2024,B,0.0027832063,323
493603,2024,full,0.0053239553,997
493603,2024,A,0.0050391303,447
493603,2024,B,0.0058032274,533
663978,2024,full,0.0022755072,1459
663978,2024,A,0.001995526,818
663978,2024,B,0.0026328005,641
641941,2024,full,0.0044844686,593
641941,2024,A,0.0057792095,278
641941,2024,B,0.003341808,315
694037,2024,full,0.004053495,263
694037,2024,A,-0.0012189698,138
694037,2024,B,0.009874297,125
669467,2024,full,-0.00285089,1934
669467,2024,A,-0.0017283242,1000
669467,2024,B,-0.0040527806,934
660600,2024,full,-0.0006402464,319
660600,2024,A,0.0003298299,169
660600,2024,B,-0.0017331985,150
680730,2024,full,-0.0025909962,2404
680730,2024,A,-0.0030615814,1252
680730,2024,B,-0.0020795618,1152
641149,2024,full,0.0010164938,148
641149,2024,A,0.0011591824,94
641149,2024,B,0.0007681101,54
572020,2024,full,-0.003427736,1708
572020,2024,A,-0.002819664,861
572020,2024,B,-0.0040458594,847
606303,2024,full,0.004116723,899
606303,2024,A,0.0038761133,452
606303,2024,B,0.004360024,447
663878,2024,full,0.00637552,1059
663878,2024,A,0.0070204623,538
663878,2024,B,0.005709533,521
665625,2024,full,0.005927015,829
665625,2024,A,0.0062434315,410
665625,2024,B,0.0056173955,419
679156,2024,full,-0.0032991702,330
679156,2024,A,-0.003194366,172
679156,2024,B,-0.0034132607,158
683068,2024,full,-0.0033973912,86
683068,2024,A,-0.0024907102,58
683068,2024,B,-0.005275519,28
686752,2024,full,0.0057132826,2148
686752,2024,A,0.005978205,1028
686752,2024,B,0.0054701203,1120
642547,2024,full,0.0006026193,3066
642547,2024,A,0.00081098493,1521
642547,2024,B,0.0003974906,1545
678821,2024,full,0.0014254085,181
678821,2024,A,0.0013895519,91
678821,2024,B,0.0014616635,90
671111,2024,full,-0.0017287488,282
671111,2024,A,-0.0017452441,148
671111,2024,B,-0.0017105305,134
593974,2024,full,0.0009426817,613
593974,2024,A,0.002962519,297
593974,2024,B,-0.00095570995,316
656848,2024,full,0.0047940067,363
656848,2024,A,0.0043376307,204
656848,2024,B,0.005379544,159
656849,2024,full,-0.0018996048,1871
656849,2024,A,-0.0017398691,997
656849,2024,B,-0.0020818203,874
694297,2024,full,0.005837561,2791
694297,2024,A,0.0049435683,1344
694297,2024,B,0.006667918,1447
623465,2024,full,0.009540846,916
623465,2024,A,0.009580906,476
623465,2024,B,0.009497508,440
663969,2024,full,-0.0021838953,578
663969,2024,A,-0.0025665548,279
663969,2024,B,-0.0018268315,299
666207,2024,full,0.0037031262,102
666207,2024,A,0.0019984099,55
666207,2024,B,0.005698006,47
620982,2024,full,-0.001643914,220
620982,2024,A,-0.003091575,138
620982,2024,B,0.0007923942,82
601713,2024,full,0.0037019195,2386
601713,2024,A,0.0035713555,1183
601713,2024,B,0.0038303137,1203
668676,2024,full,-0.010130461,208
668676,2024,A,-0.0117762685,143
668676,2024,B,-0.0065096896,65
621363,2024,full,-0.0028397208,543
621363,2024,A,-0.0036430508,305
621363,2024,B,-0.0018102438,238
647315,2024,full,0.003195926,735
647315,2024,A,0.0024288364,385
647315,2024,B,0.004039725,350
547001,2024,full,-0.003971148,384
547001,2024,A,-0.0045757294,218
547001,2024,B,-0.0031771797,166
700249,2024,full,-0.0006577391,1389
700249,2024,A,-0.0013555615,718
700249,2024,B,8.896193e-05,671
519151,2024,full,0.009118306,969
519151,2024,A,0.009852479,450
519151,2024,B,0.008481741,519
682990,2024,full,-0.0017039585,811
682990,2024,A,-0.0011670388,474
682990,2024,B,-0.0024591512,337
643493,2024,full,0.0026943565,78
643493,2024,A,0.0012150805,43
643493,2024,B,0.0045117526,35
640462,2024,full,0.00598393,1173
640462,2024,A,0.00579569,604
640462,2024,B,0.006183748,569
672335,2024,full,0.0015646081,864
672335,2024,A,0.000607207,456
672335,2024,B,0.0026346445,408
527048,2024,full,-0.0037752045,2204
527048,2024,A,-0.0036346326,1088
527048,2024,B,-0.0039122496,1116
615698,2024,full,-0.002038435,2642
615698,2024,A,-0.0017957375,1315
615698,2024,B,-0.0022789382,1327
650671,2024,full,0.0012374927,379
650671,2024,A,0.0023543395,171
650671,2024,B,0.00031931562,208
500779,2024,full,-0.0033150683,2750
500779,2024,A,-0.0037659681,1366
500779,2024,B,-0.0028700335,1384
666142,2024,full,0.005332412,3118
666142,2024,A,0.0054335003,1577
666142,2024,B,0.0052289623,1541
663432,2024,full,0.00015540638,939
663432,2024,A,-0.00050752156,493
663432,2024,B,0.00088819436,446
548384,2024,full,0.006590969,119
548384,2024,A,0.0075455084,66
548384,2024,B,0.0054022963,53
642629,2024,full,0.005626746,371
642629,2024,A,0.0052029444,191
642629,2024,B,0.0060764467,180
598286,2024,full,-0.0036068226,194
598286,2024,A,-0.002917691,89
598286,2024,B,-0.0041909446,105
541640,2024,full,-0.0024719895,302
541640,2024,A,-0.0021600653,156
541640,2024,B,-0.0028052782,146
670990,2024,full,0.0063159564,768
670990,2024,A,0.0065115364,411
670990,2024,B,0.0060907938,357
656876,2024,full,0.012336738,459
656876,2024,A,0.012070847,232
656876,2024,B,0.012608486,227
592662,2024,full,-0.001542277,568
592662,2024,A,-0.0017434027,273
592662,2024,B,-0.0013561506,295
607067,2024,full,-0.00022131139,2650
607067,2024,A,0.0011975433,1252
607067,2024,B,-0.001491988,1398
656887,2024,full,-0.0003177713,379
656887,2024,A,0.00028625125,208
656887,2024,B,-0.0010524896,171
622103,2024,full,0.0022181629,78
622103,2024,A,0.0011396725,49
622103,2024,B,0.00404044,29
669308,2024,full,0.004935359,225
669308,2024,A,0.005005576,124
669308,2024,B,0.0048491512,101
687377,2024,full,0.005351955,97
687377,2024,A,0.004201993,46
687377,2024,B,0.0063891774,51
670950,2024,full,-0.0015788135,1180
670950,2024,A,-0.0027270075,579
670950,2024,B,-0.00047264984,601
680689,2024,full,0.0027002734,26
680689,2024,A,0.0027002734,26
656896,2024,full,-0.06955534,12
656896,2024,A,-0.08375794,8
656896,2024,B,-0.041150145,4
642016,2024,full,0.006232738,103
642016,2024,A,0.0065943026,76
642016,2024,B,0.005215002,27
681799,2024,full,0.0036785663,474
681799,2024,A,0.004738936,236
681799,2024,B,0.0026271078,238
502085,2024,full,0.007844122,1211
502085,2024,A,0.008400516,616
502085,2024,B,0.007268091,595
687798,2024,full,0.00046635902,217
687798,2024,A,0.0014537363,106
687798,2024,B,-0.0004765415,111
677958,2024,full,0.0021808017,218
677958,2024,A,0.0012055307,147
677958,2024,B,0.004200026,71
692230,2024,full,-0.00017926065,233
692230,2024,A,-0.0005093044,143
692230,2024,B,0.0003451425,90
593958,2024,full,-0.0064997855,866
593958,2024,A,-0.0060672523,450
593958,2024,B,-0.0069676707,416
680570,2024,full,0.007748559,1879
680570,2024,A,0.007989136,924
680570,2024,B,0.007515794,955
570257,2024,full,-0.0023434665,249
570257,2024,A,-0.0032798373,117
570257,2024,B,-0.0015135016,132
655889,2024,full,0.0058920705,605
655889,2024,A,0.0049983035,329
655889,2024,B,0.0069574653,276
678495,2024,full,0.0048255604,879
678495,2024,A,0.0043967273,553
678495,2024,B,0.005552998,326
684320,2024,full,-0.00111031,1501
684320,2024,A,-0.0013578009,769
684320,2024,B,-0.00085030944,732
666720,2024,full,0.0029367183,438
666720,2024,A,0.005136679,177
666720,2024,B,0.001444791,261
607074,2024,full,0.002039094,3102
607074,2024,A,0.0015277665,1539
607074,2024,B,0.0025425702,1563
642028,2024,full,-0.002801049,170
642028,2024,A,-0.002219341,123
642028,2024,B,-0.0043233903,47
573124,2024,full,-0.0006540127,1082
573124,2024,A,-0.00070506573,539
573124,2024,B,-0.0006033357,543
669432,2024,full,-0.0041824747,2243
669432,2024,A,-0.004149825,1139
669432,2024,B,-0.0042161606,1104
643511,2024,full,0.01410973,1002
643511,2024,A,0.014984822,512
643511,2024,B,0.013195347,490
605447,2024,full,0.006450426,215
605447,2024,A,0.0050235395,119
605447,2024,B,0.00821917,96
668941,2024,full,4.8792077e-05,919
668941,2024,A,-1.6454607e-05,464
668941,2024,B,0.00011532911,455
666163,2024,full,0.033441253,5
666163,2024,A,0.033441253,5
670046,2024,full,-0.007574176,403
670046,2024,A,-0.0071677314,225
670046,2024,B,-0.0080879405,178
605452,2024,full,0.0007183353,1197
605452,2024,A,0.00065568765,545
605452,2024,B,0.00077070156,652
694738,2024,full,0.0048558656,906
694738,2024,A,0.004689545,534
694738,2024,B,0.005094616,372
688297,2024,full,0.0064730565,596
688297,2024,A,0.0066655646,326
688297,2024,B,0.0062406203,270
614179,2024,full,0.0031263826,811
614179,2024,A,0.0032361667,421
614179,2024,B,0.0030078716,390
671131,2024,full,0.0010889454,139
671131,2024,A,0.0034993873,50
671131,2024,B,-0.00026523537,89
657746,2024,full,0.0062909527,2106
657746,2024,A,0.0061039147,1061
657746,2024,B,0.006480854,1045
689981,2024,full,0.0053448407,295
689981,2024,A,0.0054737264,148
689981,2024,B,0.0052150786,147
656924,2024,full,0.0008867062,340
656924,2024,A,-0.0002907572,177
656924,2024,B,0.0021653015,163
685314,2024,full,-0.019598316,26
685314,2024,A,0.008499933,2
685314,2024,B,-0.021939838,24
681870,2024,full,-0.0015497057,198
681870,2024,A,0.0029835326,97
681870,2024,B,-0.0059034093,101
674285,2024,full,0.0032343687,494
674285,2024,A,0.0028402768,226
674285,2024,B,0.0035666998,268
519242,2024,full,0.0043669385,2813
519242,2024,A,0.0038074064,1465
519242,2024,B,0.0049750353,1348
676614,2024,full,-0.0018379694,374
676614,2024,A,-0.001074253,232
676614,2024,B,-0.0030857325,142
680704,2024,full,0.005623861,1003
680704,2024,A,0.005788132,508
680704,2024,B,0.0054552755,495
663776,2024,full,0.0023193723,1444
663776,2024,A,0.00305761,722
663776,2024,B,0.0015811345,722
663485,2024,full,0.0011742784,1154
663485,2024,A,0.00088952866,572
663485,2024,B,0.0014541353,582
642701,2024,full,0.0038838154,1106
642701,2024,A,0.002958417,590
642701,2024,B,0.0049419263,516
663574,2024,full,0.0049970406,504
663574,2024,A,0.004228855,250
663574,2024,B,0.005753129,254
666619,2024,full,0.009988988,112
666619,2024,A,0.010388657,65
666619,2024,B,0.0094362525,47
593934,2024,full,-0.0936217,1
593934,2024,A,-0.0936217,1
642048,2024,full,-0.0019335842,626
642048,2024,A,-0.0022516989,313
642048,2024,B,-0.0016154698,313
669422,2024,full,0.00021569822,327
669422,2024,A,0.0010510755,163
669422,2024,B,-0.0006145854,164
622250,2024,full,0.0012179004,284
622250,2024,A,0.0027012783,158
622250,2024,B,-0.00064220827,126
453286,2024,full,0.0016958115,669
453286,2024,A,0.0010795401,376
453286,2024,B,0.002486658,293
657376,2024,full,0.007574666,1454
657376,2024,A,0.0066964454,733
657376,2024,B,0.008467504,721
670167,2024,full,-0.00083011127,895
670167,2024,A,-0.001299436,466
670167,2024,B,-0.0003203087,429
680885,2024,full,0.005538726,1887
680885,2024,A,0.0061198063,994
680885,2024,B,0.0048919246,893
681035,2024,full,0.006432053,787
681035,2024,A,0.007876836,421
681035,2024,B,0.0047701593,366
656945,2024,full,0.009138571,1163
656945,2024,A,0.008742019,564
656945,2024,B,0.009511953,599
605463,2024,full,0.0040549748,1203
605463,2024,A,0.0043224855,585
605463,2024,B,0.0038017486,618
676664,2024,full,-0.0030703014,2856
676664,2024,A,-0.0026476872,1465
676664,2024,B,-0.0035153981,1391
681882,2024,full,0.0017668371,112
681882,2024,A,0.008472975,45
681882,2024,B,-0.0027372858,67
673540,2024,full,0.0011656279,49
673540,2024,A,0.0011656279,49
622608,2024,full,-0.006486279,218
622608,2024,A,-0.007275938,145
622608,2024,B,-0.0049177776,73
622663,2024,full,0.002594133,2888
622663,2024,A,0.0029052377,1462
622663,2024,B,0.0022751743,1426
623149,2024,full,0.012088751,629
623149,2024,A,0.011561741,332
623149,2024,B,0.012677869,297
543766,2024,full,-0.0007724284,95
543766,2024,A,0.00020583202,59
543766,2024,B,-0.0023756882,36
592741,2024,full,-0.009908788,10
592741,2024,A,-0.009908788,10
663767,2024,full,0.0053889635,142
663767,2024,A,0.00485071,96
663767,2024,B,0.006512276,46
694363,2024,full,-0.004302279,1290
694363,2024,A,-0.0043135514,689
694363,2024,B,-0.0042893565,601
681217,2024,full,-0.00029284012,167
681217,2024,A,0.0015856902,76
681217,2024,B,-0.0018617224,91
608371,2024,full,0.00830875,885
608371,2024,A,0.009786802,448
608371,2024,B,0.006793492,437
663903,2024,full,-0.0015830693,2966
663903,2024,A,-0.0014150551,1529
663903,2024,B,-0.0017618403,1437
694973,2024,full,0.007469522,2125
694973,2024,A,0.007598883,1071
694973,2024,B,0.007338074,1054
669373,2024,full,0.0052389186,2814
669373,2024,A,0.0054118433,1429
669373,2024,B,0.0050605005,1385
686580,2024,full,0.0030347318,811
686580,2024,A,0.0025319124,354
686580,2024,B,0.0034242242,457
572143,2024,full,0.0040657786,896
572143,2024,A,0.0046194987,484
572143,2024,B,0.0034152912,412
671922,2024,full,0.0077071106,1166
671922,2024,A,0.0060002627,550
671922,2024,B,0.009231083,616
622098,2024,full,0.0026160115,318
622098,2024,A,0.0022144113,168
622098,2024,B,0.0030658043,150
519293,2024,full,-0.0016895075,673
519293,2024,A,-0.00096677564,357
519293,2024,B,-0.0025060119,316
700363,2024,full,-0.0038023582,87
700363,2024,A,-0.0038023582,87
592767,2024,full,-0.002040751,1015
592767,2024,A,-0.0023052362,517
592767,2024,B,-0.0017661749,498
669912,2024,full,-0.0024997757,196
669912,2024,A,-0.00081224943,88
669912,2024,B,-0.0038747971,108
605483,2024,full,0.004550704,1773
605483,2024,A,0.0045930957,845
605483,2024,B,0.0045121033,928
676092,2024,full,0.007362374,676
676092,2024,A,0.0064986264,354
676092,2024,B,0.008311962,322
666277,2024,full,0.0031271703,519
666277,2024,A,0.0026375824,296
666277,2024,B,0.0037770271,223
667755,2024,full,0.0027495944,1736
667755,2024,A,0.0023377112,844
667755,2024,B,0.003139313,892
647336,2024,full,-0.0030836998,1442
647336,2024,A,-0.0033921816,692
647336,2024,B,-0.0027990742,750
642397,2024,full,0.0035815833,948
642397,2024,A,0.0036676216,470
642397,2024,B,0.003496984,478
666208,2024,full,0.0042073964,39
666208,2024,A,0.0042073964,39
642100,2024,full,-0.001563614,422
642100,2024,A,-0.00035588068,239
642100,2024,B,-0.003140927,183
687765,2024,full,-0.001231655,2480
687765,2024,A,-0.0015407456,1282
687765,2024,B,-0.00090089184,1198
686730,2024,full,0.0015278561,1554
686730,2024,A,0.0012160508,782
686730,2024,B,0.0018437004,772
605488,2024,full,-0.0027248876,565
605488,2024,A,-0.0037715014,323
605488,2024,B,-0.0013279619,242
592773,2024,full,0.0028398074,977
592773,2024,A,0.00350305,535
592773,2024,B,0.0020370139,442
622251,2024,full,0.0025185738,420
622251,2024,A,0.000492348,229
622251,2024,B,0.004947924,191
657006,2024,full,0.0012441982,2046
657006,2024,A,0.0014865437,1065
657006,2024,B,0.0009811015,981
683021,2024,full,-0.06776423,1
683021,2024,A,-0.06776423,1
623451,2024,full,0.00057150534,51
623451,2024,A,9.441173e-06,38
623451,2024,B,0.0022144613,13
686993,2024,full,0.0019597155,64
686993,2024,A,0.004636577,28
686993,2024,B,-0.0001222874,36
592779,2024,full,0.0075072637,268
592779,2024,A,0.007663306,119
592779,2024,B,0.007382639,149
694813,2024,full,0.00450973,2153
694813,2024,A,0.0043416303,1156
694813,2024,B,0.0047046365,997
621381,2024,full,0.0027132684,952
621381,2024,A,0.0015589851,463
621381,2024,B,0.0038061785,489
608717,2024,full,-0.00060459255,994
608717,2024,A,-0.00079808757,496
608717,2024,B,-0.00041187473,498
676702,2024,full,0.003044263,577
676702,2024,A,0.00290781,310
676702,2024,B,0.0032026914,267
519326,2024,full,0.005451817,1157
519326,2024,A,0.0058428487,592
519326,2024,B,0.0050421,565
675911,2024,full,0.0037704108,178
675911,2024,A,0.009426923,90
675911,2024,B,-0.002014658,88
548389,2024,full,-0.0021274027,1358
548389,2024,A,-0.0019901765,625
548389,2024,B,-0.00224441,733
573186,2024,full,-0.0022484479,2657
573186,2024,A,-0.0027202652,1314
573186,2024,B,-0.0017868181,1343
657265,2024,full,0.0015450869,192
657265,2024,A,0.0013957357,90
657265,2024,B,0.001676867,102
660761,2024,full,-0.0009591379,987
660761,2024,A,-0.0006140669,522
660761,2024,B,-0.0013465079,465
624133,2024,full,-0.0013141171,2265
624133,2024,A,-0.0016686426,1144
624133,2024,B,-0.0009523176,1121
663158,2024,full,0.00434856,977
663158,2024,A,0.0038921607,505
663158,2024,B,0.0048368676,472
593833,2024,full,0.0053138123,2
593833,2024,A,0.0053138123,2
642121,2024,full,-0.00032818667,292
642121,2024,A,-0.0021468876,164
642121,2024,B,0.0020020246,128
608718,2024,full,-0.0021111593,1022
608718,2024,A,-0.002504199,551
608718,2024,B,-0.0016513614,471
544150,2024,full,-0.0011555701,2233
544150,2024,A,-0.0013370584,1223
544150,2024,B,-0.0009358076,1010
657024,2024,full,0.0029475333,666
657024,2024,A,0.0022449992,324
657024,2024,B,0.0036130918,342
650911,2024,full,0.000864662,2796
650911,2024,A,0.0010750699,1405
650911,2024,B,0.00065213634,1391
664350,2024,full,-0.0018368852,599
664350,2024,A,0.00040125102,278
664350,2024,B,-0.0037752085,321
592791,2024,full,0.00020766498,2483
592791,2024,A,0.00021345163,1226
592791,2024,B,0.00020202105,1257
622253,2024,full,0.0018448527,590
622253,2024,A,0.0028422738,318
622253,2024,B,0.00067875016,272
700187,2024,full,0.0043751607,328
700187,2024,A,0.0038142437,161
700187,2024,B,0.0049159233,167
